# of objectives = 3
-2.979794e+000	3.141593e+000	1.595153e+001	1	5.895198e+014
-2.924357e+000	2.356194e+000	1.595153e+001	1	1.000000e+014
-2.924357e+000	2.356194e+000	1.595153e+001	1	5.895198e+014
-5.146579e+000	2.356194e+000	1.665028e+001	1	1.000000e+014
-2.924357e+000	2.356194e+000	1.595153e+001	1	-5.895198e+014
-2.979794e+000	3.141593e+000	1.595153e+001	1	3.333333e-001
-5.202016e+000	3.141593e+000	1.665028e+001	1	0.000000e+000
-2.979794e+000	3.141593e+000	1.595153e+001	1	0.000000e+000
-2.924357e+000	2.356194e+000	1.595153e+001	1	0.000000e+000
-2.924357e+000	2.356194e+000	1.595153e+001	1	0.000000e+000
-2.924357e+000	2.356194e+000	1.595153e+001	1	0.000000e+000
-5.202016e+000	3.141593e+000	1.665028e+001	1	0.000000e+000
-2.924357e+000	2.356194e+000	1.595153e+001	1	0.000000e+000
-5.202016e+000	3.141593e+000	1.665028e+001	1	0.000000e+000
-2.979794e+000	3.141593e+000	1.595153e+001	1	0.000000e+000
-5.202016e+000	3.141593e+000	1.653732e+001	1	0.000000e+000
-2.924357e+000	2.356194e+000	1.595153e+001	1	0.000000e+000
-2.924357e+000	2.356194e+000	1.595153e+001	1	0.000000e+000
-2.979794e+000	3.141593e+000	1.595153e+001	1	0.000000e+000
-2.979794e+000	3.141593e+000	1.595153e+001	1	0.000000e+000
-2.979794e+000	3.141593e+000	1.595153e+001	1	0.000000e+000
-2.924357e+000	2.356194e+000	1.595153e+001	1	0.000000e+000
-2.924357e+000	2.356194e+000	1.595153e+001	1	0.000000e+000
-5.146579e+000	2.356194e+000	1.665028e+001	1	0.000000e+000
-2.979794e+000	3.141593e+000	1.595153e+001	1	0.000000e+000
-2.924357e+000	2.356194e+000	1.595153e+001	1	0.000000e+000
-5.146579e+000	2.356194e+000	1.665028e+001	1	0.000000e+000
-2.924357e+000	2.356194e+000	1.595153e+001	1	0.000000e+000
-5.146579e+000	2.356194e+000	1.665028e+001	1	0.000000e+000
-2.924357e+000	2.356194e+000	1.595153e+001	1	0.000000e+000
-2.924357e+000	2.356194e+000	1.595153e+001	1	0.000000e+000
-5.202016e+000	3.141593e+000	1.665028e+001	1	0.000000e+000
-2.979794e+000	3.141593e+000	1.595153e+001	1	0.000000e+000
-2.924357e+000	2.356194e+000	1.595153e+001	1	0.000000e+000
-2.924357e+000	2.356194e+000	1.595153e+001	1	0.000000e+000
-2.924357e+000	2.356194e+000	1.595153e+001	1	0.000000e+000
-2.979794e+000	3.141593e+000	1.595153e+001	1	0.000000e+000
-2.979794e+000	3.141593e+000	1.595153e+001	1	0.000000e+000
-2.979794e+000	3.141593e+000	1.595153e+001	1	0.000000e+000
-5.202016e+000	3.141593e+000	1.665028e+001	1	0.000000e+000
